artist_name,id,track_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_pop,genres,track_pop,genres_list,subjectivity,polarity
The National,6XW2rKHwNnX5qzk79Qis9w,This Is The Last Time,Trouble Will Find Me,0.499,0.496,0,-10.246,0,0.0327,0.644,0.368,0.0934,0.14,140.047,4,69,indie_rock modern_rock stomp_and_holler,0,"['indie_rock', 'modern_rock', 'stomp_and_holler']",low,Neutral
Nada Surf,48sJGpBLqQTs0sZ2ImHJof,Popular,High/Low,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94e-05,0.116,0.296,94.82,4,50,power_pop,55,['power_pop'],high,Positive
The Dangerous Summer,4mUt2M3Y4YiQrNJZY9TrOX,Where I Want To Be,Reach For The Sun,0.456,0.916,9,-4.007,1,0.0771,0.00122,0.0,0.256,0.569,138.036,4,50,alternative_emo anthem_emo emo neon_pop_punk pop_emo pop_punk,0,"['alternative_emo', 'anthem_emo', 'emo', 'neon_pop_punk', 'pop_emo', 'pop_punk']",low,Neutral
blink-182,1gofFAslBqWqeZ1F73GaJe,Misery,California (Deluxe Edition),0.463,0.949,7,-3.092,1,0.0978,0.00814,1.3e-05,0.601,0.577,162.02,4,79,pop_punk punk rock socal_pop_punk,54,"['pop_punk', 'punk', 'rock', 'socal_pop_punk']",low,Neutral
Broken Social Scene,4nUT86Gudk78XZLjcScZ3M,Halfway Home,Hug Of Thunder,0.434,0.947,7,-3.536,1,0.0412,4.05e-05,0.0199,0.0912,0.365,142.546,4,56,alternative_dance alternative_rock baroque_pop canadian_indie canadian_rock chillwave freak_folk indie_pop indie_rock modern_rock stomp_and_holler,36,"['alternative_dance', 'alternative_rock', 'baroque_pop', 'canadian_indie', 'canadian_rock', 'chillwave', 'freak_folk', 'indie_pop', 'indie_rock', 'modern_rock', 'stomp_and_holler']",low,Neutral
Radiohead,01ZpFhrMMqKPVCwyqXneVp,True Love Waits,A Moon Shaped Pool,0.282,0.132,0,-15.569,1,0.0375,0.938,0.104,0.1,0.0379,136.186,4,81,alternative_rock art_rock melancholia oxford_indie permanent_wave rock,4,"['alternative_rock', 'art_rock', 'melancholia', 'oxford_indie', 'permanent_wave', 'rock']",high,Positive
Whitney,5a4d1YVJ3OBFRqgAhRK36o,No Matter Where We Go,Light Upon the Lake,0.621,0.932,0,-3.8,0,0.0473,0.313,0.478,0.149,0.62,105.896,4,59,chicago_indie indie_folk indie_pop indie_rock stomp_and_holler,10,"['chicago_indie', 'indie_folk', 'indie_pop', 'indie_rock', 'stomp_and_holler']",low,Neutral
Whitney,41bqk7dKc9Qj1WBQ0Jtbfx,You’ve Got a Woman,You've Got a Woman / Gonna Hurry (As Slow as I Can),0.49,0.83,10,-5.178,0,0.0366,0.197,9.41e-05,0.349,0.763,150.048,4,59,chicago_indie indie_folk indie_pop indie_rock stomp_and_holler,7,"['chicago_indie', 'indie_folk', 'indie_pop', 'indie_rock', 'stomp_and_holler']",low,Neutral
Car Seat Headrest,2os0aK782bakCPmjow0SU0,Drunk Drivers/Killer Whales,Teens Of Denial,0.534,0.414,2,-7.952,1,0.0403,0.218,2.11e-06,0.103,0.458,117.079,4,64,alternative_rock indie_pop indie_rock,0,"['alternative_rock', 'indie_pop', 'indie_rock']",high,Negative
Allah-Las,0y6Mp5Y1OxHtzxi6AwewPt,Catamaran,Allah-Las,0.564,0.847,4,-5.845,0,0.0434,0.00658,0.00281,0.0341,0.696,122.037,4,55,freak_folk indie_garage_rock indie_surf neo-psychedelic noise_pop,0,"['freak_folk', 'indie_garage_rock', 'indie_surf', 'neo-psychedelic', 'noise_pop']",low,Neutral
Allah-Las,5wMt5iY1NV2htOp3Cbam1X,Every Girl - Bonus Track,Worship The Sun,0.673,0.717,9,-7.444,1,0.0308,0.0203,0.00105,0.106,0.738,131.402,4,55,freak_folk indie_garage_rock indie_surf neo-psychedelic noise_pop,0,"['freak_folk', 'indie_garage_rock', 'indie_surf', 'neo-psychedelic', 'noise_pop']",low,Neutral
Allah-Las,0V1xJXwwuXsr5oW5nSBVOC,Don't You Forget It,Allah-Las,0.615,0.816,10,-5.323,1,0.0305,0.0304,0.00587,0.331,0.713,119.324,4,55,freak_folk indie_garage_rock indie_surf neo-psychedelic noise_pop,0,"['freak_folk', 'indie_garage_rock', 'indie_surf', 'neo-psychedelic', 'noise_pop']",low,Neutral
DIIV,4CzUdbxR8UJAXqG6JYM3ma,Doused,Oshin,0.394,0.577,5,-15.044,0,0.0331,0.093,0.724,0.0754,0.788,169.96,4,53,brooklyn_indie chillwave dream_pop dreamo indie_garage_rock indie_rock indie_surf modern_alternative_rock modern_dream_pop modern_rock neo-psychedelic nu_gaze shoegaze,0,"['brooklyn_indie', 'chillwave', 'dream_pop', 'dreamo', 'indie_garage_rock', 'indie_rock', 'indie_surf', 'modern_alternative_rock', 'modern_dream_pop', 'modern_rock', 'neo-psychedelic', 'nu_gaze', 'shoegaze']",low,Neutral
Queens of the Stone Age,70cpuGFNENOHuqNhtLVFJY,Gonna Leave You,Songs For The Deaf,0.369,0.895,11,-4.183,0,0.0648,0.02,0.9,0.245,0.371,141.506,3,71,alternative_metal alternative_rock blues_rock modern_rock nu_metal palm_desert_scene rock stoner_metal stoner_rock,47,"['alternative_metal', 'alternative_rock', 'blues_rock', 'modern_rock', 'nu_metal', 'palm_desert_scene', 'rock', 'stoner_metal', 'stoner_rock']",low,Neutral
Weezer,6FxbwB6o1MKOy0dHvxNr2W,Undone - The Sweater Song,Weezer,0.45,0.652,6,-5.541,1,0.0276,0.00556,0.000786,0.0933,0.514,80.128,4,75,alternative_rock modern_power_pop modern_rock permanent_wave rock,0,"['alternative_rock', 'modern_power_pop', 'modern_rock', 'permanent_wave', 'rock']",low,Neutral
Harry Styles,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,4,87,pop,84,['pop'],low,Neutral
Hozier,0j6YwWZVHsIFKr5FDEu68o,Jackie And Wilson,Hozier,0.566,0.712,6,-4.201,1,0.0334,0.0687,1.3e-05,0.124,0.753,82.193,4,81,irish_singer-songwriter pop,0,"['irish_singer-songwriter', 'pop']",low,Neutral
Aloe Blacc,7nqhFb3g7ZtzOEV2QwvyBI,I Need a Dollar,Good Things,0.842,0.484,1,-7.111,0,0.0341,0.181,0.0,0.0868,0.951,95.51,4,71,pop_soul r&b,47,"['pop_soul', 'r&b']",low,Neutral
Aloe Blacc,3Jc0ABqhf9yMLn8bbAdmKX,Wake Me Up - Acoustic,Lift Your Spirit,0.569,0.593,2,-7.176,1,0.0326,0.358,0.0,0.134,0.344,115.05,4,71,pop_soul r&b,0,"['pop_soul', 'r&b']",low,Neutral
John Legend,3uhBIQ7tv8j1FME8cFGEfG,All of Me,Love In The Future,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,4,83,neo_soul pop pop_soul r&b urban_contemporary,0,"['neo_soul', 'pop', 'pop_soul', 'r&b', 'urban_contemporary']",low,Neutral
Pharrell Williams,5b88tNINg4Q4nrRbrCXUmg,"Happy - From ""Despicable Me 2""",G I R L,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,4,81,pop_rap,3,['pop_rap'],high,Positive
Justin Timberlake,4rHZZAmHpZrA3iH5zx8frV,Mirrors,The 20/20 Experience (Deluxe Version),0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,4,81,dance_pop pop,81,"['dance_pop', 'pop']",low,Neutral
Bruno Mars,5g7sDjBhZ4I3gcFIpkrLuI,Locked Out Of Heaven,Unorthodox Jukebox,0.728,0.697,5,-4.125,1,0.0456,0.0556,0.0,0.282,0.87,143.986,4,92,dance_pop pop,55,"['dance_pop', 'pop']",low,Neutral
Mark Ronson,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,Uptown Special,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4,78,dance_pop pop,84,"['dance_pop', 'pop']",low,Neutral
WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,72,dance_pop dance_rock indie_poptimism modern_alternative_rock modern_rock pop_rock rock,84,"['dance_pop', 'dance_rock', 'indie_poptimism', 'modern_alternative_rock', 'modern_rock', 'pop_rock', 'rock']",low,Neutral
Matisyahu,0bjBsRPf86v7qyuQbq5SCG,Live Like A Warrior,Spark Seeker,0.411,0.811,10,-4.948,1,0.145,0.0753,3.8e-06,0.388,0.356,88.747,4,61,reggae_fusion,38,['reggae_fusion'],high,Positive
Jess Glynne,58jx3tTuDuzHysC77c0AQd,Hold My Hand,I Cry When I Laugh,0.642,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.431,122.977,4,76,australian_pop dance_pop pop pop_dance post-teen_pop tropical_house uk_pop,58,"['australian_pop', 'dance_pop', 'pop', 'pop_dance', 'post-teen_pop', 'tropical_house', 'uk_pop']",low,Neutral
Clean Bandit,3utsJdhRUrJA8avrOawi8D,Stronger,New Eyes,0.803,0.64,6,-6.666,1,0.0438,0.0343,1.72e-06,0.0833,0.803,123.989,4,80,dance_pop edm pop pop_dance tropical_house uk_dance uk_funky,46,"['dance_pop', 'edm', 'pop', 'pop_dance', 'tropical_house', 'uk_dance', 'uk_funky']",low,Neutral
You Me At Six,39IX2P1yPA5opcTaHXLPlW,Stay With Me - Acoustic Version,Stay With Me,0.62,0.701,2,-8.241,0,0.0296,0.172,7.4e-05,0.242,0.447,134.966,4,63,modern_alternative_rock modern_rock neon_pop_punk pop_emo pop_punk rock,55,"['modern_alternative_rock', 'modern_rock', 'neon_pop_punk', 'pop_emo', 'pop_punk', 'rock']",low,Neutral
Meghan Trainor,6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Title,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,4,82,dance_pop hip_pop pop post-teen_pop,73,"['dance_pop', 'hip_pop', 'pop', 'post-teen_pop']",low,Neutral
Nico & Vinz,1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Black Star Elephant,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4,66,pop_rap,79,['pop_rap'],high,Negative
Meghan Trainor,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Title,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4,82,dance_pop hip_pop pop post-teen_pop,76,"['dance_pop', 'hip_pop', 'pop', 'post-teen_pop']",high,Negative
Matisyahu,468jbp2UybC99Ic7MrTDji,One Day - New Album Version,Playlist: The Very Best Of Matisyahu,0.576,0.563,0,-7.333,1,0.067,0.196,0.0,0.114,0.246,144.892,4,61,reggae_fusion,33,['reggae_fusion'],high,Positive
Avicii,6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,True,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,84,dance_pop edm pop pop_dance,1,"['dance_pop', 'edm', 'pop', 'pop_dance']",low,Neutral
Itch,1SD2UjPRag3gdqsB3adJA2,Laugh (feat. Matisyahu),The Deep End,0.696,0.874,1,-3.109,1,0.16,0.131,0.0,0.235,0.782,90.046,4,31,unknown,0,['unknown'],low,Positive
George Ezra,7GJClzimvMSghjcrKxuf1M,Budapest,Wanted On Voyage,0.714,0.451,5,-8.268,1,0.0276,0.0883,0.0,0.108,0.406,127.787,4,74,folk-pop modern_rock neo-singer-songwriter pop pop_rock,8,"['folk-pop', 'modern_rock', 'neo-singer-songwriter', 'pop', 'pop_rock']",low,Neutral
Imagine Dragons,15DrrIod12Tc2IoMaHiwlQ,I Bet My Life,Smoke + Mirrors,0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,4,91,modern_rock rock,63,"['modern_rock', 'rock']",low,Neutral
Imagine Dragons,6nYD1UPZzBfnA9aL5TrWTc,Amsterdam,Night Visions,0.502,0.775,4,-4.97,1,0.0371,0.0072,8.58e-06,0.134,0.203,114.996,4,91,modern_rock rock,0,"['modern_rock', 'rock']",low,Neutral
Imagine Dragons,4eLSCSELtKxZwXnFbNLXT5,On Top Of The World,Night Visions,0.507,0.923,0,-5.581,1,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,4,91,modern_rock rock,1,"['modern_rock', 'rock']",high,Positive
Imagine Dragons,1DirzC3jiBhwQ15rajeobq,Nothing Left To Say / Rocks - Medley,Night Visions,0.268,0.79,0,-7.25,1,0.0469,0.117,7.25e-05,0.59,0.051,108.019,4,91,modern_rock rock,0,"['modern_rock', 'rock']",low,Neutral
Imagine Dragons,6YUFByainM0IB52DNObY5t,Tiptoe,Night Visions,0.528,0.821,6,-5.822,1,0.0322,0.00158,1.8e-05,0.0807,0.213,120.027,4,91,modern_rock rock,0,"['modern_rock', 'rock']",low,Neutral
OneRepublic,5edBgVtRD0fvWk140Sl21T,Counting Stars,Native,0.662,0.71,1,-4.945,0,0.0364,0.0603,0.0,0.119,0.465,121.979,4,84,dance_pop neo_mellow piano_rock pop pop_rock,0,"['dance_pop', 'neo_mellow', 'piano_rock', 'pop', 'pop_rock']",low,Neutral
Andy Grammer,4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",Magazines Or Novels,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,4,74,dance_pop modern_rock neo_mellow pop pop_rap pop_rock post-teen_pop,73,"['dance_pop', 'modern_rock', 'neo_mellow', 'pop', 'pop_rap', 'pop_rock', 'post-teen_pop']",high,Positive
Adele,1CkvWZme3pRgbzaxZnTl5X,Rolling in the Deep,21,0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,4,96,british_soul pop pop_soul uk_pop,4,"['british_soul', 'pop', 'pop_soul', 'uk_pop']",high,Neutral
Adele,76N7FdzCI9OsiUnzJVLY2m,Rumour Has It,21,0.618,0.753,7,-5.05,0,0.0451,0.637,0.0,0.0905,0.557,120.041,4,96,british_soul pop pop_soul uk_pop,1,"['british_soul', 'pop', 'pop_soul', 'uk_pop']",low,Neutral
Bastille,3gbBpTdY8lnQwqxNCcf795,Pompeii,Bad Blood,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4,78,metropopolis modern_rock pop pop_rock tropical_house,74,"['metropopolis', 'modern_rock', 'pop', 'pop_rock', 'tropical_house']",low,Neutral
Panic! At The Disco,3yZQk5PC52CCmT4ZaTIKvv,This Is Gospel,"Too Weird To Live, Too Rare To Die!",0.572,0.912,7,-4.875,1,0.0707,0.00155,1.2e-06,0.102,0.606,156.073,4,81,modern_rock,70,['modern_rock'],low,Neutral
Ed Sheeran,53Pgsvu3qSYO2aXt5J2vcL,Lego House,+,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,4,96,pop uk_pop,63,"['pop', 'uk_pop']",low,Neutral
Ed Sheeran,6u0oHknFYrnUd42A6rvFly,Sing,x,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,4,96,pop uk_pop,47,"['pop', 'uk_pop']",low,Neutral
Bleachers,1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,Strange Desire,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,4,66,double_drumming indie_pop indie_poptimism modern_alternative_rock modern_rock pop_rock,67,"['double_drumming', 'indie_pop', 'indie_poptimism', 'modern_alternative_rock', 'modern_rock', 'pop_rock']",high,Positive
Bleachers,5L95vS64rG1YMIFm1hLjyZ,Rollercoaster,Strange Desire,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,4,66,double_drumming indie_pop indie_poptimism modern_alternative_rock modern_rock pop_rock,67,"['double_drumming', 'indie_pop', 'indie_poptimism', 'modern_alternative_rock', 'modern_rock', 'pop_rock']",low,Neutral
Jason Gray,5eqz8gTDU13s7x2DZKiQA9,Remind Me Who I Am,A Way To See In The Dark,0.543,0.668,0,-7.396,1,0.0272,0.000724,7.96e-05,0.322,0.428,93.009,4,50,anthem_worship ccm christian_alternative_rock christian_music christian_pop worship,2,"['anthem_worship', 'ccm', 'christian_alternative_rock', 'christian_music', 'christian_pop', 'worship']",low,Neutral
Mary Lambert,3V3iy4K6paycRmTyrjQVwi,Secrets,Heart On My Sleeve,0.789,0.555,0,-5.9,1,0.041,0.026,0.000135,0.215,0.713,93.229,4,55,neo_mellow pop,49,"['neo_mellow', 'pop']",low,Neutral
Sheppard,0qt5f5EL92o8Snzopsv0en,Geronimo,Bombs Away,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,4,65,australian_indie australian_pop dance_pop folk-pop modern_rock pop pop_dance pop_rock tropical_house,71,"['australian_indie', 'australian_pop', 'dance_pop', 'folk-pop', 'modern_rock', 'pop', 'pop_dance', 'pop_rock', 'tropical_house']",low,Neutral
Fall Out Boy,3nSiB5WCF2pmRQrYSsteHv,Young Volcanoes,Save Rock And Roll,0.599,0.853,11,-3.878,0,0.0365,0.00123,0.000504,0.37,0.676,94.997,4,81,emo modern_rock rock,56,"['emo', 'modern_rock', 'rock']",high,Positive
Mumford & Sons,2DVUJ7LTIOEQqjfOZXs8iU,Believe,Wilder Mind,0.331,0.68,2,-5.964,1,0.0454,0.031,0.0177,0.215,0.357,114.909,4,75,modern_folk_rock modern_rock pop_rock stomp_and_holler uk_americana,0,"['modern_folk_rock', 'modern_rock', 'pop_rock', 'stomp_and_holler', 'uk_americana']",low,Neutral
Kesha,36ZozCXSEcvsudnUNxeVsx,Die Young - Deconstructed Mix,Warrior (Deluxe Version),0.583,0.369,11,-7.388,0,0.0369,0.534,3.9e-06,0.151,0.264,117.28,4,79,dance_pop electropop pop post-teen_pop,31,"['dance_pop', 'electropop', 'pop', 'post-teen_pop']",high,Positive
Nine Days,3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,The Madding Crowd,0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,4,53,neo_mellow pop_rock,68,"['neo_mellow', 'pop_rock']",high,Positive
Owl City,4jKa7EZaP8UaEBp2ijfzk6,Galaxies,All Things Bright And Beautiful,0.65,0.975,1,-4.85,1,0.0412,0.0258,1.44e-05,0.0797,0.906,119.989,4,73,indietronica modern_rock pop pop_rock post-teen_pop,42,"['indietronica', 'modern_rock', 'pop', 'pop_rock', 'post-teen_pop']",low,Neutral
Bruno Mars,4G2Hbfwvn3oH7LxxPXjjGn,Treasure,Unorthodox Jukebox,0.874,0.687,5,-5.253,0,0.0426,0.034,7.59e-05,0.324,0.92,116.054,4,92,dance_pop pop,46,"['dance_pop', 'pop']",low,Neutral
The Downtown Fiction,3r6nCfvZCE5dPcBVVqEejK,Super Bass,"Punk Goes Pop, Vol. 4",0.641,0.921,1,-4.265,0,0.0324,0.04,0.000826,0.234,0.452,118.084,4,48,alternative_pop_rock neon_pop_punk pixie pop_emo pop_punk,0,"['alternative_pop_rock', 'neon_pop_punk', 'pixie', 'pop_emo', 'pop_punk']",high,Positive
Fifth Harmony,7uoulrMQgFZFAIEpRPvewL,Sledgehammer,Reflection,0.671,0.777,2,-4.322,1,0.046,0.0057,0.0011,0.0783,0.289,99.98,4,73,dance_pop girl_group pop post-teen_pop talent_show,38,"['dance_pop', 'girl_group', 'pop', 'post-teen_pop', 'talent_show']",low,Neutral
Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Picture Show,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,4,71,modern_alternative_rock modern_rock pop pop_rock rock,83,"['modern_alternative_rock', 'modern_rock', 'pop', 'pop_rock', 'rock']",low,Neutral
Neon Trees,4DJLcyfnyEGlUejAEAX4az,1983,Habits,0.463,0.981,10,-3.922,1,0.18,7.37e-05,0.0,0.102,0.703,153.048,4,71,modern_alternative_rock modern_rock pop pop_rock rock,53,"['modern_alternative_rock', 'modern_rock', 'pop', 'pop_rock', 'rock']",low,Neutral
WALK THE MOON,3JxaZPq4UjkOaxnpyMUtAC,Avalanche,TALKING IS HARD,0.594,0.858,9,-4.339,1,0.0387,0.00059,3.11e-06,0.0642,0.663,138.021,4,72,dance_pop dance_rock indie_poptimism modern_alternative_rock modern_rock pop_rock rock,53,"['dance_pop', 'dance_rock', 'indie_poptimism', 'modern_alternative_rock', 'modern_rock', 'pop_rock', 'rock']",low,Neutral
WALK THE MOON,76EeScTnI2sCjDY0SfEoSb,Work This Body,TALKING IS HARD,0.421,0.831,4,-5.128,1,0.106,0.0283,0.0,0.464,0.488,134.184,4,72,dance_pop dance_rock indie_poptimism modern_alternative_rock modern_rock pop_rock rock,61,"['dance_pop', 'dance_rock', 'indie_poptimism', 'modern_alternative_rock', 'modern_rock', 'pop_rock', 'rock']",low,Neutral
WALK THE MOON,3e0yTP5trHBBVvV32jwXqF,Anna Sun,Walk The Moon,0.472,0.844,10,-6.578,1,0.054,0.00173,0.0,0.24,0.34,140.034,4,72,dance_pop dance_rock indie_poptimism modern_alternative_rock modern_rock pop_rock rock,66,"['dance_pop', 'dance_rock', 'indie_poptimism', 'modern_alternative_rock', 'modern_rock', 'pop_rock', 'rock']",low,Neutral
Two Door Cinema Club,1aGvLFHJ2shKqO9uycaUcW,Something Good Can Work,Tourist History,0.65,0.833,0,-5.079,1,0.0355,0.00559,0.000727,0.186,0.68,119.939,4,71,alternative_dance indie_rock indietronica irish_rock modern_alternative_rock modern_rock northern_irish_indie rock,0,"['alternative_dance', 'indie_rock', 'indietronica', 'irish_rock', 'modern_alternative_rock', 'modern_rock', 'northern_irish_indie', 'rock']",high,Positive
Bad Suns,6zQyu8L8yUuJkl6LbQ6iKU,Cardiac Arrest,Language & Perspective,0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,4,63,indie_pop indie_poptimism la_indie modern_alternative_rock modern_rock pop_rock rock,64,"['indie_pop', 'indie_poptimism', 'la_indie', 'modern_alternative_rock', 'modern_rock', 'pop_rock', 'rock']",low,Negative
The Killers,5mhUPDWQH3s544WCsa0r9w,Human,Day & Age,0.547,0.837,10,-7.085,1,0.0676,0.00112,0.000624,0.0937,0.568,135.47,4,80,alternative_rock dance_rock modern_rock permanent_wave rock,0,"['alternative_rock', 'dance_rock', 'modern_rock', 'permanent_wave', 'rock']",low,Neutral
Audien,33lXq3csEWwYNn6x0sM3Et,Something Better,Daydreams,0.549,0.835,2,-2.632,1,0.0656,0.0692,0.0,0.212,0.423,126.08,4,60,edm electro_house electropop indie_poptimism pop_dance pop_edm progressive_electro_house progressive_house tropical_house,51,"['edm', 'electro_house', 'electropop', 'indie_poptimism', 'pop_dance', 'pop_edm', 'progressive_electro_house', 'progressive_house', 'tropical_house']",high,Positive
The Darkness,756CJtQRFSxEx9jV4P9hpA,I Believe In A Thing Called Love,Permission To Land,0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,4,63,glam_metal hard_rock rock,71,"['glam_metal', 'hard_rock', 'rock']",high,Positive
The Hooters,5xkNd7kCRmjT2DxSAYVVyC,And We Danced,Super Hits,0.561,0.945,9,-6.086,1,0.0444,0.0869,0.0,0.22,0.723,145.781,4,55,album_rock mellow_gold new_wave_pop philly_indie soft_rock,60,"['album_rock', 'mellow_gold', 'new_wave_pop', 'philly_indie', 'soft_rock']",low,Neutral
The Beatles,4Z1fbYp0HuxLBje4MOZcSD,Twist And Shout - Remastered 2009,Please Please Me,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4,89,beatlesque british_invasion classic_rock merseybeat psychedelic_rock rock,0,"['beatlesque', 'british_invasion', 'classic_rock', 'merseybeat', 'psychedelic_rock', 'rock']",low,Neutral
Atlas Genius,0KS9V6ihDVgbotoOov3QZH,Molecules,Inanimate Objects,0.557,0.827,1,-4.885,0,0.0387,0.000431,5.13e-05,0.151,0.419,117.019,4,53,indie_poptimism indietronica modern_alternative_rock modern_rock pop_rock shimmer_pop,40,"['indie_poptimism', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'pop_rock', 'shimmer_pop']",low,Neutral
Martin Solveig,1SSmCRKVovLanPi3mx3pVe,Hello - Single Edit,Hello,0.671,0.933,3,-4.323,1,0.0318,0.0266,0.0219,0.0429,0.517,127.99,4,68,dance_pop disco_house edm electro_house filter_house house pop_dance tropical_house vocal_house,0,"['dance_pop', 'disco_house', 'edm', 'electro_house', 'filter_house', 'house', 'pop_dance', 'tropical_house', 'vocal_house']",low,Negative
DNCE,2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,DNCE,0.774,0.764,4,-5.445,0,0.0518,0.156,0.0,0.0383,0.912,118.997,4,70,dance_pop pop post-teen_pop,0,"['dance_pop', 'pop', 'post-teen_pop']",low,Neutral
Bear Hands,5ciqyuB1G3ulnQsNGmoOE8,Giants,Distraction,0.467,0.856,0,-5.485,1,0.111,0.00638,0.0129,0.0782,0.41,184.049,4,44,brooklyn_indie modern_alternative_rock modern_rock shimmer_pop,39,"['brooklyn_indie', 'modern_alternative_rock', 'modern_rock', 'shimmer_pop']",low,Neutral
Hillsong United,71H2uM35Ax7Cq5nj9lnGq1,Relentless - Young & Free Remix,The White Album (Remix Project),0.497,0.709,11,-7.486,0,0.034,0.003,0.0351,0.0951,0.318,130.013,4,73,ccm christian_alternative_rock christian_music world_worship worship,41,"['ccm', 'christian_alternative_rock', 'christian_music', 'world_worship', 'worship']",high,Positive
The Royal Concept,1ff4y46qRCsLXROVpOxxTc,On Our Way,Goldrushed,0.6,0.828,1,-5.485,1,0.121,0.00448,0.0,0.168,0.356,130.913,4,48,indie_poptimism shimmer_pop swedish_alternative_rock swedish_indie_pop,36,"['indie_poptimism', 'shimmer_pop', 'swedish_alternative_rock', 'swedish_indie_pop']",low,Neutral
Beach Avenue,5qOvJSBgSGUFEYKjrcxIH4,Coming Your Way,Coming Your Way,0.658,0.621,2,-6.401,1,0.0244,0.087,0.0,0.56,0.418,108.006,3,22,unknown,37,['unknown'],low,Neutral
Built By Titan,581gLYhF5OxQzgfIMGlAvu,Collide (feat. Jonathan Thulin),Alpha,0.549,0.924,0,-2.896,0,0.0671,0.0121,0.000397,0.138,0.266,122.953,4,45,cedm christian_pop,42,"['cedm', 'christian_pop']",low,Neutral
